Volume;env;quartier;dc;zone;type;Application;Cap;Use;Use%
vol_pd_as_en_d1_50_data;pd;EN;d1;Int;data;ocapi_pd;150.0;94.53;63.02
vol_pd_as_en_d1_50_data;pd;EN;d1;Int;data;origami_pd;50.0;16.46;32.92
vol_pd_as_en_d1_50_data;pd;EN;d1;Int;data;calvados_pd;1.0;0.11;10.75
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;esanearc_pd;5.0;0.01;0.2
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;iae_pd;1.0;0.0;0.0
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;profilapp_pd;5.0;0.51;10.18
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;octavie_pd;1.0;0.48;48.0
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;ful_pd;10.0;4.27;42.7
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;ocapi_pd2;1.0;0.0;0.0
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;ocapi_pd;5.0;0.31;6.12
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;origami_pd;5.0;0.47;9.36
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;oasis_pd;5.0;1.32;26.4
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;calvados_pd;10.0;5.24;52.4
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;lifi3_pd;50.0;2.99;5.98
vol_pd_as_en_d1_50_logs;pd;EN;d1;Int;logs;esane_pd;100.0;69.65;69.65
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;artemisdads_pd;8.0;5.42;67.75
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;dsnflash_pd;10.0;2.19;21.9
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;dianedads_pd;200.0;94.69;47.34
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;arc_pd;1269.76;1054.72;83.06
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;diane_pd;400.0;364.3;91.08
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;thesee_pd;500.0;136.0;27.2
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;heracles_pd;20.0;16.86;84.3
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;arcdads_pd;500.0;301.9;60.38
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;arccts_pd;550.0;376.7;68.49
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;artemis_pd;200.0;32.56;16.28
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;arcpasrauresil_pd;100.0;42.61;42.61
vol_pd_as_ep_d1_50_data;pd;EP;d1;Int;data;arcfiscalresil_pd;250.0;40.89;16.36
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;artemis_pd;30.0;13.15;43.83
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;heracles_pd;5.0;4.11;82.2
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;dianedads_pd;5.0;0.24;4.89
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;arccts_pd;1.0;0.06;6.5
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;dsnflash_pd;5.0;1.54;30.8
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;diane_pd;5.0;0.23;4.53
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;thesee_pd;5.0;0.57;11.41
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;artemisdads_pd;5.0;0.85;16.98
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;arc_pd;5.0;0.35;6.9
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;arcdads_pd;50.0;0.09;0.19
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;arcpasrauresil_pd;1.0;0.53;53.1
vol_pd_as_ep_d1_50_logs;pd;EP;d1;Int;logs;arcfiscalresil_pd;1.0;0.72;72.28
vol_pd_as_et_d1_50_data;pd;ET;d1;Int;data;dmtr_pd;5.0;0.0;0.0
vol_pd_as_et_d1_50_data;pd;ET;d1;Int;data;dr35form_pd;5.0;2.02;40.4
vol_pd_as_et_d1_50_data;pd;ET;d1;Int;data;pildrapp_pd;5.0;0.41;8.26
vol_pd_as_et_d1_50_data;pd;ET;d1;Int;data;sics_pd;5.0;1.59;31.8
vol_pd_as_et_d1_50_data;pd;ET;d1;Int;data;tbgestfi_pd;5.0;0.41;8.22
vol_pd_as_et_d1_50_data;pd;ET;d1;Int;data;eristats_pd;1.0;0.0;0.0
vol_pd_as_et_d1_50_logs;pd;ET;d1;Int;logs;sics_pd;1.0;0.0;0.0
vol_pd_as_et_d1_50_logs;pd;ET;d1;Int;logs;tbgestfi_pd;1.0;0.0;0.0
vol_pd_as_et_d1_50_logs;pd;ET;d1;Int;logs;eristats_pd;1.0;0.0;0.0
vol_pd_as_et_d1_50_logs;pd;ET;d1;Int;logs;pildrapp_pd;1.0;0.0;0.01
vol_pd_as_et_d1_50_logs;pd;ET;d1;Int;logs;dmtr_pd;1.0;0.0;0.0
vol_pd_as_et_d1_50_logs;pd;ET;d1;Int;logs;dr35form_pd;1.0;0.0;0.01
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;creacartes_pd;500.0;245.5;49.1
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;refigeo2_pd;5.0;0.86;17.16
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;refigsrv_pd;5.0;0.0;0.0
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;geosrv_pd;1.0;0.0;0.0
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;refi2wsi_pd;1.0;0.0;0.0
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;geoloc_pd;100.0;72.87;72.87
vol_pd_as_ge_d1_50_data;pd;GE;d1;Int;data;gaia_pd;200.0;116.2;58.1
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;geoloc_pd;5.0;3.16;63.2
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;geosrv_pd;1.0;0.0;0.0
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;refi2wsi_pd;1.0;0.0;0.0
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;refigeo2_pd;1.0;0.26;25.65
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;creacartes_pd;1.0;0.01;1.02
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;refigsrv_pd;1.0;0.0;0.01
vol_pd_as_ge_d1_50_logs;pd;GE;d1;Int;logs;gaia_pd;5.0;1.22;24.4
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;fideli_pd;2867.2;1239.04;43.21
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;sabiane_pd;8.0;5.06;63.25
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;rmesstromae_pd;1.0;0.0;0.0
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;prvform_pd;1.0;0.43;43.16
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;opale_pd;50.0;5.58;11.16
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;queen_pd;50.0;0.01;0.02
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;capi_pd;500.0;403.2;80.64
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;infocentre_pd;5.0;1.48;29.6
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;eec3_pd;300.0;211.1;70.37
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;prvempl_pd;1.0;0.65;64.57
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;fideli2_pd;800.0;492.5;61.56
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;capi3g_pd;50.0;32.44;64.88
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;nautile_pd;100.0;91.97;91.97
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;filosofi2_pd;3502.08;1525.76;43.57
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;baffil_pd;1996.8;1730.56;86.67
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;sabiane_pd2;4.0;3.77;94.25
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;rapsodie_pd;4003.84;2867.2;71.61
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;erfsdrm_pd;100.0;96.39;96.39
vol_pd_as_mn_d1_50_data;pd;MN;d1;Int;data;queen_pd2;4.0;0.0;0.0
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;opale_pd;5.0;0.53;10.69
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;infocentre_pd;1.0;0.02;2.19
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;queen_pd;4.0;0.3;7.4
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;rapsodie_pd;1.0;0.21;21.09
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;sabiane_pd2;4.0;2.67;66.75
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;prvempl_pd;6.0;4.81;80.17
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;fideli2_pd;1.0;0.19;19.05
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;prvform_pd;2.0;0.14;6.78
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;fideli_pd;1.0;0.06;6.13
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;filosofi2_pd;1.0;0.0;0.0
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;rmesstromae_pd;3.0;1.99;66.33
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;capi3g_pd;25.0;15.72;62.88
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;nautile_pd;1.0;0.15;15.24
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;sabiane_pd;4.0;0.65;16.17
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;capi_pd;1.0;0.27;26.91
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;baffil_pd;1.0;0.16;16.17
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;eec3_pd;10.0;0.16;1.61
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;erfsdrm_pd;1.0;0.0;0.0
vol_pd_as_mn_d1_50_logs;pd;MN;d1;Int;logs;queen_pd2;4.0;1.21;30.25
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;gecoentr_pd;100.0;93.65;93.65
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;gecocour_pd;30.0;23.63;78.77
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;pilot_pd;20.0;7.3;36.5
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;athenes_pd;1.0;0.04;4.3
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;figaro_pd;250.0;119.9;47.96
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;gemini_pd;1.0;0.0;0.0
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;pilotdon_pd;1.0;0.0;0.0
vol_pd_as_pl_d1_50_data;pd;PL;d1;Int;data;archimed_pd;1.0;0.0;0.0
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;gemini_pd;1.0;0.07;7.17
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;pilot_pd;10.0;0.52;5.25
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;athenes_pd;1.0;0.75;74.86
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;gecocour_pd;1.0;0.63;63.49
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;figaro_pd;10.0;9.59;95.9
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;gecoentr_pd;50.0;21.97;43.94
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;pilotdon_pd;10.0;0.0;0.02
vol_pd_as_pl_d1_50_logs;pd;PL;d1;Int;logs;archimed_pd;1.0;0.05;4.88
vol_pd_as_px_d1_50_data;pd;PX;d1;Int;data;prismeipc_pd;1.0;0.0;0.0
vol_pd_as_px_d1_50_data;pd;PX;d1;Int;data;enquetesprix_pd;10.0;0.07;0.7
vol_pd_as_px_d1_50_data;pd;PX;d1;Int;data;ddc_pd;1495.04;336.2;22.49
vol_pd_as_px_d1_50_logs;pd;PX;d1;Int;logs;prismeipc_pd;1.0;0.28;27.93
vol_pd_as_px_d1_50_logs;pd;PX;d1;Int;logs;ddc_pd;40.0;0.0;0.0
vol_pd_as_px_d1_50_logs;pd;PX;d1;Int;logs;enquetesprix_pd;5.0;0.05;1.04
vol_pd_as_re_d1_50_data;pd;RE;d1;Int;data;side_pd;25.0;3.15;12.6
vol_pd_as_re_d1_50_data;pd;RE;d1;Int;data;orus_pd;250.0;54.12;21.65
vol_pd_as_re_d1_50_logs;pd;RE;d1;Int;logs;side_pd;10.0;0.56;5.57
vol_pd_as_re_d1_50_logs;pd;RE;d1;Int;logs;orus_pd;1.0;0.33;33.33
vol_pd_as_rh_d1_50_data;pd;RH;d1;Int;data;sics_pd;5.0;1.59;31.8
vol_pd_as_rh_d1_50_data;pd;RH;d1;Int;data;badgeuse_pd;1.0;0.28;28.46
vol_pd_as_rh_d1_50_data;pd;RH;d1;Int;data;calia_pd;1.0;0.01;1.22
vol_pd_as_rh_d1_50_data;pd;RH;d1;Int;data;equilibr_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_50_logs;pd;RH;d1;Int;logs;calia_pd;2.0;0.21;10.46
vol_pd_as_rh_d1_50_logs;pd;RH;d1;Int;logs;badgeuse_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_50_logs;pd;RH;d1;Int;logs;sics_pd;1.0;0.0;0.0
vol_pd_as_rh_d1_50_logs;pd;RH;d1;Int;logs;equilibr_pd;10.0;0.0;0.01
vol_pd_as_ri_d1_50_data;pd;RI;d1;Int;data;edp_pd;1024.0;345.9;33.78
vol_pd_as_ri_d1_50_data;pd;RI;d1;Int;data;csns_pd;10.0;0.0;0.0
vol_pd_as_ri_d1_50_data;pd;RI;d1;Int;data;am3ds_pd;2498.56;2437.12;97.54
vol_pd_as_ri_d1_50_data;pd;RI;d1;Int;data;resil_pd;2498.56;25.28;1.01
vol_pd_as_ri_d1_50_logs;pd;RI;d1;Int;logs;edp_pd;5.0;0.13;2.63
vol_pd_as_ri_d1_50_logs;pd;RI;d1;Int;logs;csns_pd;10.0;0.77;7.7
vol_pd_as_ri_d1_50_logs;pd;RI;d1;Int;logs;am3ds_pd;1.0;0.0;0.0
vol_pd_as_ri_d1_50_logs;pd;RI;d1;Int;logs;resil_pd;1.0;0.0;0.0
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;p2_pd;5.0;0.86;17.27
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;bpe_pd;20.0;11.87;59.35
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;odic_pd;19968.0;6400.0;32.05
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;p7_pd;30.0;21.56;71.87
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;itac_pd;30.0;22.2;74.0
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;omphale_pd;700.0;347.2;49.6
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;popleg_pd;100.0;71.19;71.19
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;bpe_impair_pd;20.0;8.17;40.85
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;achille_pd;200.0;159.6;79.8
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;p6_pd;75.0;0.0;0.0
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;p1_pd;40.0;31.86;79.65
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;octopusse_pd;50.0;34.01;68.02
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;octobis_pd;20.0;10.39;51.95
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;rpelk_pd;50.0;0.0;0.0
vol_pd_as_rp_d1_50_data;pd;RP;d1;Int;data;bpe2_pd;15.0;9.23;61.53
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;p7_pd;10.0;0.11;1.13
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;p2_pd;1.0;0.0;0.05
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;odic_pd;5.0;0.22;4.48
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;octopusse_pd;1.0;0.0;0.0
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;omphale_pd;5.0;0.0;0.0
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;bpe_impair_pd;1.0;0.02;2.03
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;octobis_pd;1.0;0.0;0.09
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;popleg_pd;1.0;0.38;37.88
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;p1_pd;1.0;0.0;0.0
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;bpe_pd;1.0;0.05;4.6
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;p6_pd;1.0;0.0;0.0
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;itac_pd;1.0;0.01;0.6
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;achille_pd;1.0;0.03;3.04
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;rpelk_pd;50.0;0.04;0.08
vol_pd_as_rp_d1_50_logs;pd;RP;d1;Int;logs;bpe2_pd;1.0;0.57;57.21
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;generic_pd;350.0;115.1;32.89
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;eno_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;era_pd;1.0;0.2;20.18
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;kraftwerk_pd;100.0;75.97;75.97
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;rem_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;beatles_pd;50.0;0.39;0.77
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;protools_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;sic_pd;50.0;2.3;4.6
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;messhugah_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;publicenemy_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;pogues_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;sicore_pd2;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;sicore_pd3;1.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;trust_pd;15.0;0.06;0.37
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;meshuggah_pd;4.0;0.0;0.0
vol_pd_as_st_d1_50_data;pd;ST;d1;Int;data;_batchs_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;eno_pd;6.0;0.0;0.0
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;generic_pd;20.0;9.25;46.25
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;era_pd;1.0;0.0;0.31
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;kraftwerk_pd;1.0;0.03;3.08
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;rem_pd;1.0;0.19;19.38
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;beatles_pd;1.0;0.01;1.21
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;protools_pd;5.0;0.0;0.03
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;sic_pd;5.0;0.72;14.42
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;messhugah_pd;1.0;0.03;3.39
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;publicenemy_pd;1.0;0.02;2.33
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;pogues_pd;1.0;0.0;0.0
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;sicore_pd2;5.0;0.0;0.0
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;sicore_pd3;5.0;0.0;0.0
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;trust_pd;1.0;0.0;0.01
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;meshuggah_pd;2.0;0.0;0.0
vol_pd_as_st_d1_50_logs;pd;ST;d1;Int;logs;_batchs_pd;1.0;0.0;0.0
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;kanboard_pd2;5.0;0.0;0.0
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;editique_conception_pd;10.0;5.08;50.8
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;coltcour_pp;5.0;0.0;0.0
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;editique_impression_pd;350.0;211.1;60.31
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;oscar_pd;20.0;0.0;0.0
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;coltcour_pd;80.0;12.04;15.05
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;kanboard_pd;5.0;0.0;0.0
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;sting_pd;5.0;0.0;0.0
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;placebo_pd;20.0;5.04;25.2
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;hyperx_pd;5.0;1.12;22.4
vol_pd_as_ut_d1_50_data;pd;UT;d1;Int;data;wikidocs_pd;5.0;3.91;78.2
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;editique_impression_pd;5.0;0.36;7.13
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;placebo_pd;5.0;0.94;18.89
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;coltcour_pd;5.0;1.51;30.2
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;coltcour_pp;1.0;0.0;0.0
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;hyperx_pd;1.0;0.0;0.14
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;oscar_pd;1.0;0.0;0.0
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;sting_pd;1.0;0.11;10.51
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;wikidocs_pd;1.0;0.65;65.31
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;kanboard_pd2;1.0;0.0;0.0
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;editique_conception_pd;1.0;0.03;3.22
vol_pd_as_ut_d1_50_logs;pd;UT;d1;Int;logs;kanboard_pd;1.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;CNT-BDF;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;DORRE-DET;250.0;1.4;0.56
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;Douanes;250.0;5.55;2.22
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;DSAU-CNAF;250.0;21.83;8.73
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;Esane;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;FILOSOFI;250.0;0.16;0.06
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;HAB-BRPP;250.0;1.02;0.41
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;HAB-DADS;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;INES;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;INES-CNAF;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;LIFI;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;N4DSMDDC;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;RF-BASES;250.0;0.53;0.21
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;SIASP-DGAFP;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;SOFIE;250.0;0.0;0.0
vol_pd_aus_DEP;pd;DEP;d1;Int;aus;VILLE;250.0;14.25;5.7
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;CodificationPCS2020;20.0;0.1;0.52
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;CRT-DIRECCTE-PE-Emploi-touristique;25.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Enquete-Globale-Transport;5.0;0.02;0.46
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR54-SES;10.0;0.04;0.36
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Filosofi-Aval-Echanges;25.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;pdf-insee-fr;50.0;33.26;66.52
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;ENT-apprenties;5.0;0.5;10.09
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;PDT-GSI;25.0;2.86;11.44
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;FormationR;10.0;0.02;0.21
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;SR971-DIR;5.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;SR971-SAR;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;SR972-SAR;5.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;SR972-SES;5.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;SR973-DIR;5.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Sortie-SAS;10.0;4.46;44.6
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DG75-F110;25.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR20-SAR;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR34-SAR;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR75-F520-RP-P10;20.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR87-SED;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;DR974-SAR;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;ENT;10.0;0.0;0.0
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;UnISSI;5.0;0.02;0.46
vol_pd_aus_ECH;pd;ECH;d1;Int;aus;Signaling2019;100.0;6.55;6.55
